transaction_id,amount,true_failure_cause,predicted_failure_cause,ai_action,ai_recovered,baseline_action,baseline_recovered
TXN103641,2557.27,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103642,5214.14,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN103643,8166.34,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103644,3735.24,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103645,1947.42,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103646,2361.02,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103647,621.74,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103648,887.17,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103649,3347.95,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103650,11621.45,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN103651,9787.25,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103652,1708.29,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103653,3295.3,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103654,3223.2,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103655,8074.23,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103656,523.52,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103657,1047.35,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103658,1674.78,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103659,692.89,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103660,4460.3,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN103661,6820.6,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103662,2031.71,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103663,1338.57,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN103664,2860.02,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103665,1042.37,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103666,1682.9,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103667,1343.19,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103668,13366.63,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103669,2088.73,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103670,2456.55,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103671,2110.66,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103672,4139.01,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103673,8386.24,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103674,4725.42,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103675,4548.64,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103676,3746.27,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103677,678.11,bank_timeout,bank_timeout,suggest_alt_payment_method,False,retry_24h,False
TXN103678,8201.27,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103679,1396.3,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103680,2105.28,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103681,5068.44,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103682,1349.86,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103683,3244.41,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103684,4058.25,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN103685,4108.26,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103686,4423.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103687,1764.95,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103688,2689.6,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103689,2554.16,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103690,1652.77,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103691,1704.62,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103692,2091.6,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103693,4535.43,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103694,394.63,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103695,2318.98,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103696,3353.44,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103697,1867.46,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103698,1994.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103699,5591.06,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103700,3018.51,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103701,2670.74,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103702,3806.71,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103703,2512.49,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103704,2818.68,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103705,1066.24,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103706,3877.33,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103707,664.28,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103708,3318.34,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103709,2784.64,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103710,1741.17,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103711,2335.47,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103712,2628.54,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103713,13764.64,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103714,1809.77,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103715,7362.19,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN103716,2577.09,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103717,3689.04,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103718,4085.84,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103719,7008.82,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN103720,1264.54,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103721,3544.74,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,True
TXN103722,1760.22,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103723,3410.67,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103724,1621.16,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103725,1347.52,network_error,network_error,suggest_alt_payment_method,False,retry_24h,False
TXN103726,4576.54,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103727,786.49,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103728,1556.24,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103729,1138.03,bank_timeout,network_error,retry_immediate,False,retry_24h,True
TXN103730,2876.8,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103731,875.01,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103732,4022.61,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103733,1793.33,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103734,12625.77,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103735,4956.33,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103736,5456.12,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103737,2959.63,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103738,2639.28,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103739,1843.7,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103740,2969.5,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103741,1817.67,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103742,753.01,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103743,1631.66,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103744,630.18,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103745,3390.34,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103746,1968.69,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103747,5098.61,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103748,2010.99,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103749,1047.1,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103750,3524.08,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103751,1377.93,bank_timeout,bank_timeout,suggest_alt_payment_method,True,retry_24h,True
TXN103752,463.37,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103753,1277.39,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103754,6625.46,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103755,8830.11,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103756,1140.87,bank_timeout,network_error,retry_immediate,False,retry_24h,True
TXN103757,1697.35,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103758,556.14,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103759,1421.26,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103760,1467.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103761,831.07,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103762,6138.5,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103763,7809.63,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN103764,560.77,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103765,2847.42,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103766,3494.57,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103767,2452.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103768,8604.3,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103769,3332.92,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103770,3481.31,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103771,1204.55,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103772,4584.78,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103773,7286.1,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103774,2449.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103775,4149.38,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103776,9615.29,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103777,5063.88,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103778,1605.96,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103779,6157.36,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103780,872.11,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103781,415.19,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103782,7723.29,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103783,2761.56,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103784,8267.84,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103785,543.6,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103786,4381.13,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN103787,3933.17,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103788,5192.69,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103789,2393.2,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103790,373.26,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN103791,2520.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103792,1398.44,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103793,1460.69,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103794,318.84,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103795,1649.7,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103796,844.53,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103797,1904.36,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103798,2874.42,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103799,1566.88,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103800,10705.33,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103801,1492.26,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103802,5080.28,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103803,5439.11,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103804,4775.21,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103805,446.1,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103806,8966.64,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103807,170.34,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103808,3183.13,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103809,1834.03,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103810,2323.14,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103811,243.34,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN103812,1672.49,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103813,6240.51,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103814,1492.74,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103815,1803.28,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103816,7629.45,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103817,1896.25,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN103818,3109.31,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103819,1268.64,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103820,838.33,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103821,2948.8,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103822,3277.06,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103823,2077.34,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103824,991.43,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103825,4032.71,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103826,1710.74,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103827,2455.41,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103828,1040.57,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103829,14211.71,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103830,2693.25,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN103831,1017.52,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN103832,677.9,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103833,1914.92,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103834,5048.21,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103835,2560.02,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103836,1800.26,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103837,1516.76,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103838,1678.71,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103839,1414.24,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103840,1094.08,bank_timeout,network_error,retry_immediate,True,retry_24h,True
TXN103841,3704.14,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103842,1640.48,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103843,4026.98,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103844,1262.03,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103845,2177.65,network_error,bank_timeout,retry_2h,True,retry_24h,True
TXN103846,5791.38,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103847,1811.61,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103848,2311.67,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103849,183.9,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103850,503.38,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103851,349.13,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103852,1593.64,network_error,network_error,suggest_alt_payment_method,True,retry_24h,False
TXN103853,9616.91,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103854,3807.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103855,246.87,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103856,1176.03,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103857,4028.02,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103858,553.66,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103859,3946.14,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103860,3614.08,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103861,2244.66,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103862,1055.53,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103863,2869.75,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103864,1250.05,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103865,1983.46,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103866,435.81,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103867,2974.94,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103868,3045.95,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103869,1130.54,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN103870,2510.8,bank_timeout,bank_timeout,suggest_alt_payment_method,False,retry_24h,False
TXN103871,235.78,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103872,2816.67,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103873,4499.64,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103874,2007.26,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103875,2133.16,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103876,2455.97,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103877,4565.98,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN103878,11402.01,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103879,2137.22,network_error,network_error,retry_24h,True,retry_24h,True
TXN103880,2211.85,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN103881,2342.51,bank_timeout,bank_timeout,retry_24h,False,retry_24h,True
TXN103882,4533.14,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103883,901.21,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103884,2644.48,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103885,4416.3,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103886,8458.41,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103887,820.39,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103888,3118.43,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103889,2413.2,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103890,1450.15,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103891,7110.04,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103892,2172.81,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN103893,2079.25,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103894,1217.36,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103895,3430.67,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN103896,5267.83,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103897,1995.48,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103898,2570.5,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN103899,3240.34,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103900,5200.22,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103901,2097.92,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN103902,6476.03,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103903,9500.79,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103904,3807.79,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103905,6753.84,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN103906,4765.32,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103907,1566.5,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103908,3254.42,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103909,4192.04,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103910,1721.13,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103911,6893.98,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN103912,4227.47,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103913,3269.56,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103914,1757.39,network_error,network_error,retry_24h,False,retry_24h,False
TXN103915,3732.52,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103916,728.11,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103917,2871.53,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103918,1483.84,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103919,1043.66,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103920,1534.18,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103921,3191.36,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103922,878.74,network_error,network_error,retry_24h,True,retry_24h,False
TXN103923,3046.52,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN103924,2661.91,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103925,3591.17,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103926,5430.57,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103927,3533.27,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103928,1099.38,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103929,2530.48,network_error,network_error,retry_immediate,False,retry_24h,False
TXN103930,7332.65,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103931,2108.35,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103932,1195.94,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103933,1764.98,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103934,2299.51,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103935,1238.15,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103936,3114.69,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103937,1112.42,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN103938,5925.88,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103939,2709.69,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103940,512.37,network_error,network_error,retry_immediate,True,retry_24h,True
TXN103941,964.64,network_error,network_error,retry_immediate,True,retry_24h,False
TXN103942,2678.15,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103943,8368.51,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103944,1623.87,bank_timeout,network_error,retry_immediate,True,retry_24h,True
TXN103945,1812.81,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103946,2213.48,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN103947,2811.76,network_error,bank_timeout,retry_24h,True,retry_24h,False
TXN103948,584.95,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103949,1515.79,bank_timeout,network_error,retry_immediate,False,retry_24h,True
TXN103950,748.35,bank_timeout,bank_timeout,retry_24h,True,retry_24h,True
TXN103951,115.59,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN103952,2917.2,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103953,3517.29,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN103954,2614.28,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103955,912.06,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN103956,3608.99,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103957,3716.94,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103958,6741.51,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103959,539.03,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN103960,2168.32,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN103961,2104.08,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103962,6194.4,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103963,2432.25,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN103964,4363.0,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN103965,5871.24,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103966,3733.49,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN103967,2324.46,network_error,network_error,retry_immediate,False,retry_24h,True
TXN103968,4458.98,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103969,5930.85,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN103970,398.97,network_error,network_error,retry_immediate,True,retry_24h,True
